id,anio,mun,estratos,sexo,edad,total,total_low,total_upp,dim,nomgeo
827,2015.0,14.0,Pobreza moderada,Mujer,0-11,673.0,254436313151000.0,1091563686850.0,Bienes Durables,Benito Juárez
828,2015.0,14.0,Pobreza moderada,Mujer,45-59,1876.0,110371616960000.0,264828383040000.0,Bienes Durables,Benito Juárez
829,2015.0,14.0,Satisfaccion mínima,Mujer,60 y mas,13298.0,956370207259000.0,170322979274000.0,Bienes Durables,Benito Juárez
830,2015.0,14.0,Estrato alto,Hombre,30-44,39971.0,340548032346000.0,458871967654000.0,Bienes Durables,Benito Juárez
831,2015.0,14.0,Estrato alto,Mujer,0-11,14919.0,12362092388000.0,17475907612000.0,Bienes Durables,Benito Juárez
832,2015.0,14.0,Estrato alto,Mujer,45-59,30777.0,260343510956000.0,355196489044000.0,Bienes Durables,Benito Juárez
833,2015.0,15.0,Pobreza muy alta,Hombre,12-29,1807.0,100136632899000.0,261263367101000.0,Bienes Durables,Cuauhtémoc
834,2015.0,15.0,Pobreza muy alta,Hombre,45-59,1208.0,631159393419000.0,17848406065800.0,Bienes Durables,Cuauhtémoc
835,2015.0,15.0,Pobreza muy alta,Mujer,0-11,1113.0,523280769429000.0,17027192305700.0,Bienes Durables,Cuauhtémoc
836,2015.0,15.0,Pobreza muy alta,Mujer,30-44,1177.0,625340499295000.0,172865950071000.0,Bienes Durables,Cuauhtémoc
837,2015.0,15.0,Pobreza muy alta,Mujer,45-59,726.0,321465909350000.0,113053409065000.0,Bienes Durables,Cuauhtémoc
838,2015.0,15.0,Pobreza muy alta,Mujer,60 y mas,1077.0,681535414599000.0,147246458540000.0,Bienes Durables,Cuauhtémoc
839,2015.0,15.0,Pobreza alta,Hombre,0-11,1127.0,484135598485000.0,176986440151000.0,Bienes Durables,Cuauhtémoc
840,2015.0,15.0,Pobreza alta,Hombre,12-29,970.0,437525503055000.0,150247449694000.0,Bienes Durables,Cuauhtémoc
841,2015.0,15.0,Pobreza alta,Hombre,30-44,1632.0,825368221270000.0,243863177873000.0,Bienes Durables,Cuauhtémoc
842,2015.0,15.0,Pobreza alta,Hombre,60 y mas,626.0,296500059677000.0,955499940323000.0,Bienes Durables,Cuauhtémoc
843,2015.0,15.0,Pobreza alta,Mujer,12-29,1666.0,852496802156000.0,24795031978400.0,Bienes Durables,Cuauhtémoc
844,2015.0,15.0,Pobreza moderada,Hombre,60 y mas,7598.0,543856727356000.0,975743272644000.0,Bienes Durables,Cuauhtémoc
845,2015.0,15.0,Satisfaccion mínima,Hombre,12-29,32036.0,269660547747000.0,371059452253000.0,Bienes Durables,Cuauhtémoc
846,2015.0,15.0,Satisfaccion mínima,Hombre,45-59,15209.0,126781991796000.0,177398008204000.0,Bienes Durables,Cuauhtémoc
847,2015.0,15.0,Satisfaccion mínima,Hombre,60 y mas,11069.0,945917003067000.0,126788299693000.0,Bienes Durables,Cuauhtémoc
848,2015.0,15.0,Satisfaccion mínima,Hombre,No especificado,27.0,-17986009430900.0,71986009430900.0,Bienes Durables,Cuauhtémoc
849,2015.0,15.0,Satisfaccion mínima,Mujer,30-44,26654.0,219882599845000.0,313197400155000.0,Bienes Durables,Cuauhtémoc
850,2015.0,15.0,Satisfaccion mínima,Mujer,45-59,21457.0,176956361014000.0,252183638986000.0,Bienes Durables,Cuauhtémoc
851,2015.0,15.0,Satisfaccion mínima,Mujer,60 y mas,18150.0,151430149698000.0,211569850302000.0,Bienes Durables,Cuauhtémoc
852,2015.0,15.0,Estrato alto,Hombre,30-44,30567.0,248449745856000.0,362890254144000.0,Bienes Durables,Cuauhtémoc
853,2015.0,15.0,Estrato alto,Mujer,12-29,27939.0,231671924908000.0,327108075092000.0,Bienes Durables,Cuauhtémoc
854,2015.0,15.0,Estrato alto,Mujer,60 y mas,16114.0,130235016326000.0,192044983674000.0,Bienes Durables,Cuauhtémoc
855,2015.0,16.0,Pobreza muy alta,Hombre,30-44,419.0,145270950556000.0,692729049444000.0,Bienes Durables,Miguel Hidalgo
856,2015.0,16.0,Pobreza muy alta,Hombre,60 y mas,448.0,156388987638000.0,739611012362000.0,Bienes Durables,Miguel Hidalgo
857,2015.0,16.0,Pobreza muy alta,Mujer,45-59,453.0,113415708075000.0,792584291925000.0,Bienes Durables,Miguel Hidalgo
858,2015.0,16.0,Pobreza muy alta,Mujer,60 y mas,337.0,761287558964000.0,597871244104000.0,Bienes Durables,Miguel Hidalgo
859,2015.0,16.0,Pobreza alta,Mujer,30-44,410.0,644925489236000.0,755507451076000.0,Bienes Durables,Miguel Hidalgo
860,2015.0,16.0,Pobreza alta,Mujer,45-59,524.0,149857927623000.0,898142072377000.0,Bienes Durables,Miguel Hidalgo
861,2015.0,16.0,Pobreza moderada,Hombre,30-44,3578.0,201181473126000.0,514418526874000.0,Bienes Durables,Miguel Hidalgo
862,2015.0,16.0,Pobreza moderada,Hombre,45-59,2789.0,133225719603000.0,424574280397000.0,Bienes Durables,Miguel Hidalgo
863,2015.0,16.0,Pobreza moderada,Hombre,No especificado,82.0,-704117599485000.0,234411759949000.0,Bienes Durables,Miguel Hidalgo
864,2015.0,16.0,Pobreza moderada,Mujer,30-44,3851.0,218068020458000.0,552131979542000.0,Bienes Durables,Miguel Hidalgo
865,2015.0,16.0,Satisfaccion mínima,Hombre,No especificado,25.0,-301068682022000.0,801068682022000.0,Bienes Durables,Miguel Hidalgo
866,2015.0,16.0,Satisfaccion mínima,Mujer,0-11,4807.0,314321993703000.0,647078006297000.0,Bienes Durables,Miguel Hidalgo
867,2015.0,16.0,Satisfaccion mínima,Mujer,45-59,8838.0,586570832248000.0,118102916775000.0,Bienes Durables,Miguel Hidalgo
868,2015.0,16.0,Satisfaccion mínima,Mujer,60 y mas,9287.0,616670441909000.0,124072955809000.0,Bienes Durables,Miguel Hidalgo
869,2015.0,16.0,Satisfaccion mínima,Mujer,No especificado,51.0,-368708265891000.0,138870826589000.0,Bienes Durables,Miguel Hidalgo
870,2015.0,16.0,Estrato alto,Hombre,0-11,15705.0,109686536245000.0,204413463755000.0,Bienes Durables,Miguel Hidalgo
871,2015.0,16.0,Estrato alto,Hombre,30-44,30100.0,196846643942000.0,405153356058000.0,Bienes Durables,Miguel Hidalgo
872,2015.0,16.0,Estrato alto,Hombre,45-59,20707.0,160774865940000.0,253365134060000.0,Bienes Durables,Miguel Hidalgo
873,2015.0,16.0,Estrato alto,Hombre,60 y mas,16145.0,124549364045000.0,198350635955000.0,Bienes Durables,Miguel Hidalgo
874,2015.0,16.0,Estrato alto,Mujer,12-29,26328.0,186470961037000.0,340089038963000.0,Bienes Durables,Miguel Hidalgo
875,2015.0,16.0,Estrato alto,Mujer,30-44,32775.0,221901434486000.0,433598565514000.0,Bienes Durables,Miguel Hidalgo
876,2015.0,16.0,Estrato alto,Mujer,No especificado,113.0,377978297653000.0,222220217023000.0,Bienes Durables,Miguel Hidalgo
877,2015.0,17.0,Pobreza muy alta,Mujer,60 y mas,637.0,325466107641000.0,948533892359000.0,Bienes Durables,Venustiano Carranza
878,2015.0,17.0,Pobreza alta,Hombre,0-11,959.0,41978149274600.0,149821850725000.0,Bienes Durables,Venustiano Carranza
879,2015.0,17.0,Pobreza alta,Hombre,12-29,1488.0,902455422595000.0,207354457740000.0,Bienes Durables,Venustiano Carranza
880,2015.0,17.0,Pobreza alta,Hombre,30-44,1195.0,59884626367200.0,179115373633000.0,Bienes Durables,Venustiano Carranza
881,2015.0,17.0,Pobreza alta,Hombre,60 y mas,700.0,334331998244000.0,106566800176000.0,Bienes Durables,Venustiano Carranza
882,2015.0,17.0,Pobreza alta,Mujer,60 y mas,810.0,356715692860000.0,126328430714000.0,Bienes Durables,Venustiano Carranza
883,2015.0,17.0,Pobreza moderada,Hombre,12-29,8794.0,65251568208400.0,110628431792000.0,Bienes Durables,Venustiano Carranza
884,2015.0,17.0,Pobreza moderada,Hombre,45-59,6160.0,486934818565000.0,745065181435000.0,Bienes Durables,Venustiano Carranza
885,2015.0,17.0,Pobreza moderada,Mujer,60 y mas,10262.0,814915980101000.0,123748401990000.0,Bienes Durables,Venustiano Carranza
886,2015.0,17.0,Satisfaccion mínima,Hombre,30-44,14630.0,12123652621700.0,17136347378300.0,Bienes Durables,Venustiano Carranza
887,2015.0,17.0,Satisfaccion mínima,Hombre,45-59,10365.0,864020846273000.0,120897915373000.0,Bienes Durables,Venustiano Carranza
888,2015.0,17.0,Satisfaccion mínima,Mujer,12-29,20595.0,166597545085000.0,245302454915000.0,Bienes Durables,Venustiano Carranza
889,2015.0,17.0,Satisfaccion mínima,Mujer,30-44,16846.0,134029818811000.0,202890181189000.0,Bienes Durables,Venustiano Carranza
890,2015.0,17.0,Satisfaccion mínima,Mujer,60 y mas,14684.0,121480117134000.0,172199882866000.0,Bienes Durables,Venustiano Carranza
891,2015.0,17.0,Estrato alto,Mujer,30-44,22720.0,184457655560000.0,269942344440000.0,Bienes Durables,Venustiano Carranza
